2321030015,臺南市中西區衛生所,臺南市中西區安海里環河街９４號,(06)2252403,3187,2229,2020/03/11 20:22:46,22.995077,120.192734
2321040011,臺南巿北區衛生所,臺南市北區公園里西華街５０號,(06)2252404,3137,2328,2020/03/11 20:22:46,23.000114,120.210875
2321060013,台南市安南區衛生所,臺南市安南區仁安路７０號２樓,(06)2567406,1273,2355,2020/03/11 20:22:46,23.050138,120.17611
2321070019,台南市安平區衛生所,臺南市安平區平通里育平路３１０號,(06)2996885,1652,2385,2020/03/11 20:22:46,22.994348,120.168084
2322010017,嘉義市東區衛生所,嘉義市東區大雅路二段６２５號,(05)2750423,2945,2505,2020/03/11 20:22:46,23.47685,120.46629
2322020013,嘉義市西區衛生所,嘉義市西區福全里德明路１號,(05)2337355,1146,2393,2020/03/11 20:22:46,23.47995,120.43119
2331070012,新北市樹林區衛生所,新北市樹林區樹新路４０－７號１、２樓,(02)26812134,0,1850,2020/03/11 20:22:46,24.99614,121.428524
2331080018,新北市鶯歌區衛生所,新北市鶯歌區文化路３８９號,(02)26702304,2,1823,2020/03/11 20:22:46,24.950566,121.352461
2331090014,新北市三峽區衛生所,新北市三峽區光明路７１號３樓,(02)26711592,0,2427,2020/03/11 20:22:46,24.928297,121.376129
2331100015,新北市淡水區衛生所,新北市淡水區中山路１５８號,(02)26215620,0,2393,2020/03/11 20:22:46,25.172778,121.440844
2331120017,新北市瑞芳區衛生所,新北市瑞芳區明燈路３段１號,(02)24972132,0,2097,2020/03/11 20:22:46,25.107371,121.809044
2331160011,新北市泰山區衛生所,新北市泰山區全興路２１２號３樓,(02)22962858,0,983,2020/03/11 20:22:46,25.056131,121.433653
2331170017,新北市林口區衛生所,新北市林口區忠孝二路５５號,(02)26068760,0,1179,2020/03/11 20:22:46,25.069842,121.364058
2331180013,新北市深坑區衛生所,新北市深坑區深坑街１６５號１－３樓,(02)26621567,0,2472,2020/03/11 20:22:46,25.000938,121.612643
2331190019,新北市石碇區衛生所,新北市石碇區潭邊里碇坪路１段８２號,(02)26631325,2,2109,2020/03/11 20:22:46,24.991349,121.65761
2331200010,新北市坪林區衛生所,新北市坪林區坪林街１０４號,(02)26656272,2,917,2020/03/11 20:22:46,24.935877,121.711626
2331210016,新北市三芝區衛生所,新北市三芝區中山路１段１２號,(02)26362007,0,1669,2020/03/11 20:22:46,25.258408,121.500753
2331220012,新北市石門區衛生所,新北市石門區中山路２８－１號,(02)26381007,0,2665,2020/03/11 20:22:46,25.290164,121.565975
2331230018,新北市八里區衛生所,新北市八里區舊城路１６號,(02)26102137,1,1815,2020/03/11 20:22:46,25.147095,121.400061
2331240014,新北市平溪區衛生所,新北市平溪區公園街１７號１樓,(02)24951015,0,3241,2020/03/11 20:22:46,25.024681,121.737185
2331250010,新北市雙溪區衛生所,新北市雙溪區新基南路１８號,(02)24931211,1426,3120,2020/03/11 20:22:46,25.037917,121.86645
2331260016,新北市貢寮區衛生所,新北市貢寮區朝陽街７０巷１０號、新北市貢寮區仁愛路１２８號,(02)24901431,2,2552,2020/03/11 20:22:46,25.022576,121.909462
2331270012,新北市金山區衛生所,新北市金山區民生路５９號,(02)24982778,0,2393,2020/03/11 20:22:46,25.220461,121.641164
2331280018,新北市萬里區衛生所,新北市萬里區瑪鍊路１５７號１－３樓及地下１樓,(02)24921117,0,2563,2020/03/11 20:22:46,25.178332,121.689713
2331290014,新北市烏來區衛生所,新北市烏來區新烏路５段１０９號,(02)26617200,2,1884,2020/03/11 20:22:46,24.871966,121.547977
2332030012,桃園市大溪區衛生所,桃園市大溪區仁愛路１號,(03)3882401,0,1618,2020/03/11 20:22:46,24.884489,121.285478
2332040018,桃園市楊梅區衛生所,桃園市楊梅區校前路４０９號,(03)4750151,0,1431,2020/03/11 20:22:46,24.896985,121.149676
2332060010,桃園市大園區衛生所,桃園市大園區田心里中正西路１９號,(03)3862024,183,2796,2020/03/11 20:22:46,25.063355,121.195484
2332080012,桃園市八德區衛生所,桃園市八德區大華里介壽路二段３６１巷２８號,(03)3662781,1,1720,2020/03/11 20:22:46,24.947812,121.298437
2332090018,桃園市龍潭區衛生所,桃園市龍潭區中正路２１０號１至２樓,(03)4792033,0,2123,2020/03/11 20:22:46,24.864044,121.216528
2332100019,桃園市平鎮區衛生所,桃園市平鎮區新富里１鄰振興路１號,(03)4576624,0,1915,2020/03/11 20:22:46,24.945929,121.217776
2332110015,桃園市新屋區衛生所,桃園市新屋區新屋里中山路２３９號,(03)4772018,0,1477,2020/03/11 20:22:46,24.972591,121.106762
2332120011,桃園市觀音區衛生所,桃園市觀音區觀新路５８號,(03)4732031,20,2199,2020/03/11 20:22:46,25.027953,121.083789
2332130017,桃園市復興區衛生所,桃園市復興區澤仁里中正路２５號,(03)3822325,2729,2030,2020/03/11 20:22:46,24.815071,121.350982
2333010014,新竹縣關西鎮衛生所,新竹縣關西鎮中山路２０７號,(03)5872454,4149,2106,2020/03/11 20:22:46,24.791684,121.172583
2333020010,新竹縣新埔鎮衛生所,新竹縣新埔鎮新民里中正路７５８號,(03)5882017,9,1748,2020/03/11 20:22:46,24.827917,121.071691
2333030016,新竹縣竹東鎮衛生所,新竹縣竹東鎮中正路２２１號,(03)5943566,0,1698,2020/03/11 20:22:46,24.735987,121.092863
2333050018,新竹縣竹北市衛生所,新竹縣竹北市光明二街８９號,(03)5533381,0,150,2020/03/11 20:22:46,24.832167,121.006755
2333060014,新竹縣湖口鄉衛生所,新竹縣湖口鄉中勢村中興街３６號,(03)5992654,0,760,2020/03/11 20:22:46,24.902334,121.048828
2333070010,新竹縣橫山鄉衛生所,新竹縣橫山鄉大肚村３鄰新興街１４１巷１０號,(03)5932004,0,982,2020/03/11 20:22:46,24.717563,121.13928
2333080016,新竹縣新豐鄉衛生所,新竹縣新豐鄉重興村萃豐路２１號,(03)5591150,2,1771,2020/03/11 20:22:46,24.899915,120.988104
2333090012,新竹縣芎林鄉衛生所,新竹縣芎林鄉文山路５３２號,(03)5924787,0,1696,2020/03/11 20:22:46,24.777402,121.077785
2333100013,新竹縣寶山鄉衛生所,新竹縣寶山鄉雙溪村７鄰雙園路二段２７３號,(03)5292106,0,403,2020/03/11 20:22:46,24.766908,120.994859
2333110019,新竹縣北埔鄉衛生所,新竹縣北埔鄉北埔街９０號,(03)5801677,1,2524,2020/03/11 20:22:46,24.700553,121.055515
2333120015,新竹縣峨眉鄉衛生所,新竹縣峨眉鄉峨眉村峨眉街２鄰５號,(03)5800314,0,2402,2020/03/11 20:22:46,24.688418,121.021409
2333130011,新竹縣尖石鄉衛生所,新竹縣尖石鄉嘉樂村２鄰６１號,(03)5842356,414,1505,2020/03/11 20:22:46,24.70562,121.202274
2333140017,新竹縣五峰鄉衛生所,新竹縣五峰鄉大隘村六鄰９９號,(03)5851005,828,951,2020/03/11 20:22:46,24.63184,121.119384
2334010018,宜蘭縣宜蘭市衛生所,宜蘭縣宜蘭市健康路二段２－２號１樓,(03)9322362,478,2278,2020/03/11 20:22:46,24.745546,121.752319
2334020014,宜蘭縣羅東鎮衛生所,宜蘭縣羅東鎮民生路７９號,(03)9542321,595,2869,2020/03/11 20:22:46,24.677529,121.766951
2334030010,宜蘭縣蘇澳鎮衛生所,宜蘭縣蘇澳鎮志成路６０號,(03)9962185,1250,2616,2020/03/11 20:22:46,24.593975,121.841658
2334040016,宜蘭縣頭城鎮衛生所,宜蘭縣頭城鎮吉祥路１５號,(03)9771034,811,2277,2020/03/11 20:22:46,24.856759,121.820549
2334050012,宜蘭縣礁溪鄉衛生所,宜蘭縣礁溪鄉礁溪路４段１２６號,(03)9882908,0,1808,2020/03/11 20:22:46,24.820865,121.769905
2334060018,宜蘭縣壯圍鄉衛生所,宜蘭縣壯圍鄉中央路２段２９０號,(03)9385503,72,2183,2020/03/11 20:22:46,24.74675,121.786319
2334070014,宜蘭縣員山鄉衛生所,宜蘭縣員山鄉復興路２號,(03)9221575,641,2834,2020/03/11 20:22:46,24.744299,121.724365
2334081026,宜蘭縣冬山鄉衛生所,宜蘭縣冬山鄉中正路１６號,(03)9594772,252,2325,2020/03/11 20:22:46,24.636123,121.791571
2334090016,宜蘭縣五結鄉衛生所,宜蘭縣五結鄉五結路２段３３７號,(03)9501564,240,2099,2020/03/11 20:22:46,24.6848,121.79895
2334100017,宜蘭縣三星鄉衛生所,宜蘭縣三星鄉三星路５段７０號,(03)9892227,0,2187,2020/03/11 20:22:46,24.666119,121.651549
2334110013,宜蘭縣大同鄉衛生所,宜蘭縣大同鄉崙埤村朝陽４０號,(03)9801175,1594,2152,2020/03/11 20:22:46,24.677855,121.608845
2334120019,宜蘭縣南澳鄉衛生所,宜蘭縣南澳鄉蘇花路２段３７５號,(03)9981019,2734,1742,2020/03/11 20:22:46,24.46583,121.803525
2335010012,苗栗縣苗栗市衛生所,苗栗縣苗栗市建民街２８號,(037)277129,0,2298,2020/03/11 20:22:46,24.565957,120.824894
2335020018,苗栗縣苑裡鎮衛生所,苗栗縣苑裡鎮客庄里公民街１６號,(037)869595,0,2038,2020/03/11 20:22:46,24.439501,120.652734
2335030014,苗栗縣通霄鎮衛生所,苗栗縣通霄鎮通東里中正路９－６號,(037)752048,0,3,2020/03/11 20:22:46,24.490537,120.683293
2335040010,苗栗縣竹南鎮衛生所,苗栗縣竹南鎮大營路２０９號,(037)470152,2,1153,2020/03/11 20:22:46,24.687724,120.872536
2335050016,苗栗縣頭份市衛生所,苗栗縣頭份市顯會路７２號,(037)663049,0,40,2020/03/11 20:22:46,24.690483,120.915685
2335060012,苗栗縣後龍鎮衛生所,苗栗縣後龍鎮大庄里21鄰光華路３７１號,(037)722008,0,2117,2020/03/11 20:22:46,24.611598,120.789239
2335070018,苗栗縣卓蘭鎮衛生所,苗栗縣卓蘭鎮老庄里中正路１４２號,(04)25892027,897,2295,2020/03/11 20:22:46,24.312629,120.831357
2335080014,苗栗縣大湖鄉衛生所,苗栗縣大湖鄉明湖村中原路８７號,(037)991034,55,1673,2020/03/11 20:22:46,24.424242,120.865906
2335090010,苗栗縣公館鄉衛生所,苗栗縣公館鄉館中村大同路７５號,(037)224732,309,1602,2020/03/11 20:22:46,24.499946,120.827678
2335100011,苗栗縣銅鑼鄉衛生所,苗栗縣銅鑼鄉銅鑼村新興路８１號,(037)981006,0,1530,2020/03/11 20:22:46,24.484798,120.792877
2335110017,苗栗縣南庄鄉衛生所,苗栗縣南庄鄉東村大同路１７號,(037)822024,16,1410,2020/03/11 20:22:46,24.597334,120.999979
2335120013,苗栗縣頭屋鄉衛生所,苗栗縣頭屋鄉頭屋村中山街５６巷５４號,(037)253534,0,2012,2020/03/11 20:22:46,24.576535,120.849797
2335130019,苗栗縣三義鄉衛生所,苗栗縣三義鄉復興路45號,(037)872014,2,2663,2020/03/11 20:22:46,24.413382,120.770769
2335140015,苗栗縣西湖鄉衛生所,苗栗縣西湖鄉龍洞村１鄰１６號,(037)921211,168,2196,2020/03/11 20:22:46,24.557798,120.757695
2335150011,苗栗縣造橋鄉衛生所,苗栗縣造橋鄉造橋村１４鄰８－２號,(037)542755,0,590,2020/03/11 20:22:46,24.636724,120.864293
2335160017,苗栗縣三灣鄉衛生所,苗栗縣三灣鄉三灣村親民路１７號,(037)831140,0,1657,2020/03/11 20:22:46,24.65284,120.956562
2335170013,苗栗縣獅潭鄉衛生所,苗栗縣獅潭鄉新店村１３０之６號,(037)931309,832,2249,2020/03/11 20:22:46,24.539508,120.920068
2335180019,苗栗縣泰安鄉衛生所,苗栗縣泰安鄉清安村２鄰７２號,(037)941054,1344,1657,2020/03/11 20:22:46,24.447223,120.908287
2336010016,臺中市豐原區衛生所,臺中市豐原區西勢里中興路１３６號,(04)25261170,0,2256,2020/03/11 20:22:46,24.248292,120.71402
2336020012,臺中市東勢區衛生所,臺中市東勢區中寧里豐勢路４９０號,(04)25873872,2206,3098,2020/03/11 20:22:46,24.257401,120.828355
2336030018,臺中市大甲區衛生所,臺中市大甲區德興路８１號,(04)26872153,0,1932,2020/03/11 20:22:46,24.350189,120.624463
2336040014,臺中市清水區衛生所,臺中市清水區中山路９２號,(04)26222639,0,1210,2020/03/11 20:22:46,24.26657,120.574671
2336050010,臺中市沙鹿區衛生所,臺中市沙鹿區洛泉里文昌路２０號,(04)26625040,0,1260,2020/03/11 20:22:46,24.236478,120.562057
2336060016,臺中市梧棲區衛生所,臺中市梧棲區雲集街７０巷３號,(04)26562809,0,15,2020/03/11 20:22:46,24.254838,120.532005
2336070012,臺中市后里區衛生所,臺中市后里區墩西里公安路８６號,(04)25562048,114,1812,2020/03/11 20:22:46,24.305175,120.710357
2336080018,臺中市神岡區衛生所,臺中市神岡區神岡里神岡路２號,(04)25622792,0,951,2020/03/11 20:22:46,24.25813,120.662818
2336090014,臺中市潭子區衛生所,臺中市潭子區中山路２段２４１巷５號,(04)25324643,30,2305,2020/03/11 20:22:46,24.209749,120.704301
2336100015,臺中市大雅區衛生所,臺中市大雅區中清東路２３２號,(04)25661091,0,1457,2020/03/11 20:22:46,24.224943,120.646825
2336110011,臺中市新社區衛生所,臺中市新社區新社里興社街４段１號,(04)25811704,1189,2456,2020/03/11 20:22:46,24.240573,120.809197
2336120017,臺中市石岡區衛生所,臺中市石岡區石岡街６號,(04)25721887,39,2190,2020/03/11 20:22:46,24.276013,120.777573
2336130013,臺中市外埔區衛生所,臺中市外埔區甲后路三段１０６２號,(04)26833208,0,2530,2020/03/11 20:22:46,24.333084,120.652177
2336140019,臺中市大安區衛生所,臺中市大安區中山南路３３３號,(04)26713681,123,2203,2020/03/11 20:22:46,24.346104,120.586246
2336150015,臺中市烏日區衛生所,臺中市烏日區烏日里長樂街１３６號,(04)23381027,102,2443,2020/03/11 20:22:46,24.104783,120.626013
2336160011,臺中市大肚區衛生所,臺中市大肚區頂街里榮華街１號,(04)26996311,1,1622,2020/03/11 20:22:46,24.155091,120.544787
2336170017,臺中市龍井區衛生所,臺中市龍井區竹坑里沙田路４段２４３號,(04)26352228,0,1300,2020/03/11 20:22:46,24.19158,120.545681
2336180013,台中市霧峰區衛生所,臺中市霧峰區本堂里民生路１－９號,(04)23393022,0,2397,2020/03/11 20:22:46,24.060806,120.700741
2336190019,臺中市太平區衛生所,臺中市太平區中山路１段２１３之１號,(04)23938083,249,2374,2020/03/11 20:22:46,24.142543,120.731611
2336200010,臺中市大里區衛生所,臺中市大里區大衛路８２號,(04)24061500,132,1982,2020/03/11 20:22:46,24.097641,120.679129
2336210025,臺中市和平區衛生所,臺中市和平區南勢里東關路３段１３２號,(04)25942781,3076,1896,2020/03/11 20:22:46,24.174073,120.881825
2336210034,臺中市和平區梨山衛生所,臺中市和平區梨山里中正路６８號,(04)25989540,2270,1974,2020/03/11 20:22:46,24.25435,121.255139
2337010010,彰化縣彰化市南西北區衛生所,彰化縣彰化市華北里旭光路１６６號,(04)7282141,320,2057,2020/03/11 20:22:46,24.072919,120.546305
2337010029,彰化縣彰化市東區衛生所,彰化縣彰化市香山里彰南路２段３４６巷３１弄２６號,(04)7381647,1202,2499,2020/03/11 20:22:46,24.081845,120.586627
2337020016,彰化縣鹿港鎮衛生所,彰化縣鹿港鎮順興里復興路４２３號,(04)7772309,6,1507,2020/03/11 20:22:46,24.0587,120.434695
2337030012,彰化縣和美鎮衛生所,彰化縣和美鎮和東里彰美路５段３１９號,(04)7552744,2,743,2020/03/11 20:22:46,24.110825,120.499373
2337040018,彰化縣北斗鎮衛生所,彰化縣北斗鎮光復里地政路４０６巷１７號,(04)8882059,3069,2358,2020/03/11 20:22:46,23.875143,120.524903
2337050014,彰化縣員林市衛生所,彰化縣員林市仁美里博愛路２２９號,(04)7060230,360,2449,2020/03/11 20:22:46,23.962088,120.57248
2337060010,彰化縣溪湖鎮衛生所,彰化縣溪湖鎮湖東里青雅路３６號,(04)8815112,2899,2312,2020/03/11 20:22:46,23.965957,120.483444
2337070016,彰化縣田中鎮衛生所,彰化縣田中鎮西路里斗中路一段２２２號,(04)8742053,4021,2290,2020/03/11 20:22:46,23.861518,120.580536
2337080012,彰化縣二林鎮衛生所,彰化縣二林鎮豐田里斗苑路四段６８９號,(04)8960035,2722,1807,2020/03/11 20:22:46,23.89943,120.373118
2337090018,彰化縣線西鄉衛生所,彰化縣線西鄉寓埔村和線路９５７巷２號,(04)7585201,173,1594,2020/03/11 20:22:46,24.130381,120.470434
2337100019,彰化縣伸港鄉衛生所,彰化縣伸港鄉大同村中興路２段１９７號,(04)7982034,4,1918,2020/03/11 20:22:46,24.15926,120.485592
2337110015,彰化縣福興鄉衛生所,彰化縣福興鄉福興村福興路５１巷２號,(04)7772371,180,1851,2020/03/11 20:22:46,24.04744,120.427894
2337120020,彰化縣秀水鄉衛生所,彰化縣秀水鄉安東村中山路２８８號,(04)7693001,273,2217,2020/03/11 20:22:46,24.035339,120.503267
2337130017,彰化縣花壇鄉衛生所,彰化縣花壇鄉長沙村中正路１１號,(04)7862035,386,2462,2020/03/11 20:22:46,24.028154,120.548686
2337140013,彰化縣芬園鄉衛生所,彰化縣芬園鄉社口村公園１街１１號,(049)2522904,737,2506,2020/03/11 20:22:46,24.012784,120.628087
2337150019,彰化縣大村鄉衛生所,彰化縣大村鄉大村村中正西路３４０號,(04)8520513,213,2224,2020/03/11 20:22:46,23.993541,120.546964
2337160015,彰化縣埔鹽鄉衛生所,彰化縣埔鹽鄉好修村員鹿路二段５８號,(04)8653596,785,1935,2020/03/11 20:22:46,24.000352,120.463258
2337170011,彰化縣埔心鄉衛生所,彰化縣埔心鄉義民村員鹿路２段３４０號,(04)8294611,457,1888,2020/03/11 20:22:46,23.952987,120.54387
2337180017,彰化縣永靖鄉衛生所,彰化縣永靖鄉永西村西興路９１號,(04)8221057,351,2319,2020/03/11 20:22:46,23.925036,120.547668
2337190013,彰化縣社頭鄉衛生所,彰化縣社頭鄉社頭村員集路二段４０９號,(04)8732038,828,2139,2020/03/11 20:22:46,23.901914,120.586073
2337200014,彰化縣二水鄉衛生所,彰化縣二水鄉二水村過圳路１９號,(04)8791077,6760,3842,2020/03/11 20:22:46,23.811813,120.615533
2337210010,彰化縣田尾鄉衛生所,彰化縣田尾鄉饒平村光復路２段６０８號,(04)8832145,1250,2209,2020/03/11 20:22:46,23.88999,120.532947
2337220016,彰化縣埤頭鄉衛生所,彰化縣埤頭鄉合興村健安街１１９號,(04)8922445,1039,2359,2020/03/11 20:22:46,23.894899,120.45727
2337230012,彰化縣芳苑鄉衛生所,彰化縣芳苑鄉芳苑村斗苑路芳苑段１９４巷４８號,(04)8983134,4271,2366,2020/03/11 20:22:46,23.924977,120.320444
2337240018,彰化縣大城鄉衛生所,彰化縣大城鄉大城村中平路１２６號,(04)8941323,1086,2354,2020/03/11 20:22:46,23.853311,120.320695
2337250014,彰化縣竹塘鄉衛生所,彰化縣竹塘鄉竹塘村竹林路１段３０４號,(04)8972009,3460,2243,2020/03/11 20:22:46,23.860539,120.428109
2337260010,彰化縣溪州鄉衛生所,彰化縣溪州鄉尾厝村溪下路５７０號,(04)8895023,2114,2684,2020/03/11 20:22:46,23.851345,120.498354
2338010014,南投縣南投市衛生所,南投縣南投市三和里三和一路１３號,(049)2223264,0,1038,2020/03/11 20:22:46,23.902507,120.68876
2338020010,南投縣埔里鎮衛生所,南投縣埔里鎮中山路二段２５６號,(049)2982157,1979,2279,2020/03/11 20:22:46,23.967042,120.968578
2338030016,南投縣草屯鎮衛生所,南投縣草屯鎮草溪路８８２巷７號,(049)2362023,1,1851,2020/03/11 20:22:46,23.973273,120.680713
2338040012,南投縣竹山鎮衛生所,南投縣竹山鎮公所路１２６號,(049)2642026,5448,2654,2020/03/11 20:22:46,23.759438,120.672277
2338050018,南投縣集集鎮衛生所,南投縣集集鎮民生路１０６號,(049)2762015,740,2635,2020/03/11 20:22:46,23.828896,120.78662
2338060014,南投縣名間鄉衛生所,南投縣名間鄉中正村彰南路４２號,(049)2732135,20,2214,2020/03/11 20:22:46,23.838518,120.702853
2338070010,南投縣鹿谷鄉衛生所,南投縣鹿谷鄉中正路二段２０號,(049)2752002,102,1871,2020/03/11 20:22:46,23.744882,120.754245
2338080016,南投縣中寮鄉衛生所,南投縣中寮鄉永平村永昌街１０２號,(049)2691404,0,1365,2020/03/11 20:22:46,23.880997,120.765703
2338090012,南投縣魚池鄉衛生所,南投縣魚池鄉東池村魚池街１９４號,(049)2895513,1338,2750,2020/03/11 20:22:46,23.895367,120.941194
2338100013,南投縣國姓鄉衛生所,南投縣國姓鄉國姓村民族街４２號,(049)2721009,2841,2050,2020/03/11 20:22:46,24.037882,120.854679
2338110019,南投縣水里鄉衛生所,南投縣水里鄉博愛路２０５號,(049)2770079,2047,2364,2020/03/11 20:22:46,23.810498,120.848971
2338120015,南投縣信義鄉衛生所,南投縣信義鄉明德村玉山路４５號,(049)2791148,853,1166,2020/03/11 20:22:46,23.696529,120.85472
2338130011,南投縣仁愛鄉衛生所,南投縣仁愛鄉大同村五福巷１７號,(049)2802341,5844,2304,2020/03/11 20:22:46,24.024305,121.134324
2339040016,雲林縣西螺鎮衛生所,雲林縣西螺鎮福興里修文路１１０號,(05)5862130,4851,2547,2020/03/11 20:22:46,23.802076,120.459671
2339050012,雲林縣土庫鎮衛生所,雲林縣土庫鎮忠正里中山路２５４號,(05)6622638,5209,2447,2020/03/11 20:22:46,23.678336,120.392679
2339060018,北港鎮衛生所,雲林縣北港鎮北辰路３號,(05)7832103,3195,2155,2020/03/11 20:22:46,23.576343,120.302681
2339070014,雲林縣古坑鄉衛生所,雲林縣古坑鄉西平村中山路３９１號,(05)5821132,5513,2625,2020/03/11 20:22:46,23.654105,120.559917
2339100017,雲林縣林內鄉衛生所,雲林縣林內鄉新興路５４號,(05)5892273,2722,2402,2020/03/11 20:22:46,23.759914,120.612548
2339110013,雲林縣二崙鄉衛生所,雲林縣二崙鄉崙西村中興路９、１１號,(05)5982004,3487,1967,2020/03/11 20:22:46,23.774541,120.409983
2339120019,雲林縣崙背鄉衛生所,雲林縣崙背鄉南陽村南光路３４號,(05)6962009,4225,2663,2020/03/11 20:22:46,23.759812,120.353142
2339130015,雲林縣麥寮鄉衛生所,雲林縣麥寮鄉麥豐村光復路４號,(05)6932268,3159,2300,2020/03/11 20:22:46,23.74689,120.256053
2339180015,雲林縣四湖鄉衛生所,雲林縣四湖鄉施湖村中山西路１１８號,(05)7872890,4122,2537,2020/03/11 20:22:46,23.637843,120.221715
2339200012,雲林縣水林鄉衛生所,雲林縣水林鄉水北村水林路８號,(05)7852612,6161,2730,2020/03/11 20:22:46,23.572686,120.246334
2340010015,嘉義縣朴子市衛生所,嘉義縣朴子市安福里光復路４０號,(05)3792037,1969,2377,2020/03/11 20:22:46,23.465594,120.246579
2340020011,嘉義縣布袋鎮衛生所,嘉義縣布袋鎮新厝里２１號,(05)3472032,1488,2703,2020/03/11 20:22:46,23.381436,120.169906
2340030017,嘉義縣大林鎮衛生所,嘉義縣大林鎮平林里中山路２５２號,(05)2652042,643,2527,2020/03/11 20:22:46,23.606779,120.455747
2340040013,嘉義縣民雄鄉衛生所,嘉義縣民雄鄉中樂村文化路７之２號,(05)2262018,3324,2397,2020/03/11 20:22:46,23.55145,120.427999
2340050019,嘉義縣溪口鄉衛生所,嘉義縣溪口鄉溪北村二鄰中山路１號,(05)2691046,5690,2860,2020/03/11 20:22:46,23.606412,120.394889
